일자,요일,중식계,석식계,month,corona,day_gap,중식_국,중식_메인1,중식_메인2,석식_국,석식_메인1,석식_메인2,출근,휴가비율,출장비율,야근비율,재택비율
2019-04-05,1,575.0,436.0,4,0,1,조랭이떡미역국,짬뽕불고기,맛살전,청국장찌개,류산슬,치즈함박스테이크,2334.0,0.06555634301913536,0.1073706591070163,0.0004284490145672665,0.0
2019-04-08,5,1105.0,607.0,4,0,0,된장찌개,유자청돈육볶음,새송이버섯전,김치두부국,닭갈비,해물파전,2496.0,0.0368532955350815,0.07866761162296244,0.23717948717948717,0.0
2019-04-09,4,876.0,590.0,4,0,0,순두부찌개,주꾸미볶음,감자채볶음,미소장국,또띠아피자,꽃맛살샐러드,2514.0,0.02445074415308292,0.0846917080085046,0.22991249005568815,0.0
2019-04-10,3,789.0,350.0,4,0,0,가쯔오장국,오징어튀김,과일샐러드,육개장,꽁치구이*와사비장,비엔나케찹볶음,2513.0,0.022678951098511695,0.08681785967399008,0.0,0.0
2019-04-11,2,845.0,524.0,4,0,0,콩나물국,수제돈까스,파스타샐러드,새우튀김우동,찐만두,키위드레싱샐러드,2522.0,0.01842664776754075,0.08788093550673282,0.17208564631245044,0.0
2019-04-12,1,553.0,435.0,4,0,1,아욱국,닭오븐구이,옥수수전,배추된장국,돈육강정,계란말이,2379.0,0.05492558469170801,0.10205527994330262,0.0,0.0
2019-04-15,5,1184.0,647.0,4,0,0,매운어묵국,버섯불고기,시금치프리타타,차돌박이찌개,가자미카레튀김,마파두부,2531.0,0.04004252303330971,0.06307583274273565,0.24061635717107863,0.0
2019-04-16,4,905.0,607.0,4,0,0,열무된장국,닭볶음탕,우엉잡채,미니햄버거,감자튀김,오이피클/음료,2534.0,0.01913536498936924,0.08291991495393337,0.21783741120757696,0.0
2019-04-17,3,910.0,472.0,4,0,0,떡국,오징어볶음,계란장조림,콩비지찌개,간장마늘치킨,브로컬리맛살볶음,2502.0,0.020198440822111977,0.09319631467044649,0.0,0.0
2019-04-18,2,767.0,528.0,4,0,0,매운버섯국,미트볼케찹조림,어묵볶음,짬뽕,크림새우,딸기드레싱샐러드,2465.0,0.026931254429482635,0.0995747696669029,0.18580121703853955,0.0
2019-04-19,1,683.0,412.0,4,0,1,맑은국,사천식탕수육,군만두,고추장찌개,돈육굴소스볶음,동그랑땡전,2298.0,0.0815024805102764,0.1041814316087881,0.0004351610095735422,0.0
2019-04-22,5,1094.0,494.0,4,0,0,들깨시래기국,유자청돈육볶음,콩나물겨자채,콩가루배추국,닭데리야끼조림,탕수만두,2460.0,0.03862508858965273,0.08965272856130405,0.21666666666666667,0.0
2019-04-23,4,886.0,567.0,4,0,0,된장찌개,쇠고기장조림,골뱅이무침*소면,수제비국,고등어구이,고추잡채*꽃빵,2490.0,0.021261516654854713,0.0963855421686747,0.23132530120481928,0.0
2019-04-24,3,1034.0,0.0,4,0,0,미소장국,언양식불고기,떡볶이,자기계발의날,*,,2490.0,0.020907158043940468,0.09673990077958894,0.0,0.0
2019-04-25,2,702.0,500.0,4,0,0,두부김치국,해물누룽지탕,두부카프레제,유부주머니국,새우까스*와사비소스,콘치즈오븐구이,2443.0,0.030120481927710843,0.1041814316087881,0.18501841997544002,0.0
2019-04-26,1,572.0,392.0,4,0,1,미역국,돈육간장강정,황태양념구이,시금치국,유린기,감자채볶음,2310.0,0.07618710134656272,0.10524450744153083,0.0,0.0
2019-04-29,5,1207.0,564.0,4,0,0,김치콩나물국,버섯불고기,계란찜,매운소고기무국,삼치구이,돈육잡채,2418.0,0.05386250885896527,0.0892983699503898,0.22497932175351532,0.0
2019-04-30,4,714.0,430.0,4,0,1,소고기샤브국,오징어볶음,모듬묵샐러드,잔치국수,야채튀김,바나나,2372.0,0.05386250885896527,0.10559886605244508,0.12225969645868466,0.0
2019-05-02,2,758.0,423.0,5,0,0,해물된장찌개,안동찜닭,버섯볶음,미소장국,볶음우동,쫑상추무침,2275.0,0.08743362831858408,0.1072566371681416,0.1687912087912088,0.0
2019-05-03,1,654.0,420.0,5,0,1,순두부찌개,미니채소떡갈비,사각어묵무침,황태국,돈육피망볶음,두부계란부침,2201.0,0.12318584070796461,0.09769911504424779,0.00045433893684688776,0.0
2019-05-07,4,1221.0,590.0,5,0,0,어묵국,훈제오리구이,두부조림,콩나물국,닭갈비,동그랑땡전,2419.0,0.047787610619469026,0.09592920353982301,0.25051674245556016,0.0
2019-05-08,3,881.0,423.0,5,0,0,가쯔오장국,치킨핑거/요거트D,메추리알조림,육개장,굴비구이,모듬소세지구이,2448.0,0.028672566371681415,0.1047787610619469,0.0,0.0
2019-05-09,2,958.0,531.0,5,0,0,근대국,보쌈,상추쌈/고추/마늘,맑은국,소고기퀘사디아,씨리얼과일샐러드,2447.0,0.03256637168141593,0.10123893805309735,0.21986105435226808,0.0
2019-05-10,1,607.0,438.0,5,0,1,참치김치찌개,소고기장조림,실곤약초무침,열무된장국,레몬탕수육,해물파전,2357.0,0.05876106194690266,0.10690265486725664,0.0,0.0
2019-05-13,5,1111.0,507.0,5,0,0,아욱국,제육볶음,해파리겨자채,부대찌개,고등어자반찜,메밀전병만두,2475.0,0.04212389380530973,0.08176991150442478,0.24202020202020202,0.0
2019-05-14,4,907.0,587.0,5,0,0,차돌된장찌개,해물청경채볶음,고기전,김치우동,고구마치즈구이,모듬튀김,2493.0,0.026902654867256636,0.09061946902654867,0.24107501002807863,0.0
2019-05-15,3,888.0,368.0,5,0,0,가쯔오장국,치킨너겟*머스타드,콘샐러드,시래기국,버섯불고기,매운어묵볶음,2472.0,0.024424778761061947,0.10053097345132743,0.0,0.0
2019-05-16,2,790.0,521.0,5,0,0,연두부탕,돼지갈비찜,계란말이,쌀국수,해물까스*와사비소스,핫도그,2470.0,0.025486725663716816,0.10017699115044248,0.1951417004048583,0.0
2019-05-17,1,408.0,362.0,5,0,1,버섯매운탕,탕수어,온두부,닭개장,미니함박조림,브로컬리오징어숙회,2310.0,0.07929203539823008,0.10300884955752213,0.0004329004329004329,0.0
2019-05-20,5,1174.0,516.0,5,0,0,된장찌개,소고기숙주나물볶음,코다리조림,떡국,고추잡채*꽃빵,통도라지구이,2502.0,0.035398230088495575,0.07893805309734513,0.24060751398880895,0.0
2019-05-21,4,844.0,567.0,5,0,0,해물순두부찌개,수원왕갈비통닭,사각어묵볶음,미니국수,오징어초무침,꽃맛살샐러드,2482.0,0.02265486725663717,0.09876106194690265,0.22683319903303786,0.0
2019-05-22,3,831.0,405.0,5,0,0,꽃게탕,새송이떡갈비구이,도토리묵야채무침,버섯들깨탕,과일탕수육,감자비엔나볶음,2493.0,0.021238938053097345,0.09628318584070797,0.0,0.0
2019-05-23,2,658.0,509.0,5,0,0,소고기국,가자미튀김,돈육장조림,스프,토마토스파게티,감자튀김*케찹,2462.0,0.0215929203539823,0.10690265486725664,0.18155970755483347,0.0
2019-05-24,1,508.0,328.0,5,0,1,콩나물국,부추전,계란찜,고추장찌개,두부커틀릿,해물누룽지탕,2325.0,0.06831858407079645,0.10867256637168142,0.0,0.0
2019-05-27,5,1219.0,550.0,5,0,0,북어국,돈육콩나물불고기,시금치프리타타,두부김치국,소고기장조림,양장피잡채,2527.0,0.030442477876106194,0.07504424778761062,0.2548476454293629,0.0
2019-05-28,4,931.0,590.0,5,0,0,오징어국,안동찜닭,감자채전,가쯔오장국,야채쫄면,생선까스*칠리소스,2542.0,0.01911504424778761,0.08106194690265486,0.24862313139260425,0.0
2019-05-29,3,896.0,0.0,5,0,0,배추된장국,수제돈가스,마파두부,자기개발의날,*,,2538.0,0.017699115044247787,0.08389380530973452,0.0,0.0
2019-05-30,2,836.0,527.0,5,0,0,육개장,고등어구이,야채비빔만두,미소장국,파스타샐러드,치킨퀘사디야,2494.0,0.02584070796460177,0.09132743362831858,0.20729751403368082,0.0
2019-05-31,1,640.0,378.0,5,0,1,맑은국,함박스테이크,동태전,무청된장국,닭갈비,숙주미나리잡채,2355.0,0.06336283185840708,0.10300884955752213,0.0,0.0
2019-06-03,5,1221.0,572.0,6,0,0,콩나물국,짬뽕불고기,메추리알조림,순두부찌개,삼치튀김*데리소스,꽃맛살볶음,2446.0,0.03154459753444525,0.08158085569253082,0.28699918233851185,0.0
2019-06-04,4,962.0,486.0,6,0,0,아욱국,등갈비김치찜,두부계란부침,우동,닭오븐구이,딸기드레싱샐러드,2442.0,0.023567802755620013,0.09100797679477883,0.24242424242424243,0.0
2019-06-05,3,761.0,502.0,6,0,1,맑은국,코다리조림,계란말이,된장찌개,동파삼겹수육,감자채볶음,2367.0,0.05221174764321972,0.08955765047135605,0.0,0.0
2019-06-07,1,389.0,244.0,6,0,1,고추장찌개,언양식불고기,버섯잡채,두부김치국,닭강정,새송이버섯전,1649.0,0.32269760696156635,0.07940536620739666,0.0018192844147968466,0.0
2019-06-10,5,1232.0,568.0,6,0,0,매운어묵국,소불고기,골뱅이무침*소면,얼갈이된장국,삼겹살구이,어묵꽈리고추볶음,2408.0,0.04133430021754895,0.08556925308194344,0.27948504983388706,0.0
2019-06-11,4,804.0,555.0,6,0,0,부대찌개,오징어볶음,연두부*양념장,초계국수,떡볶이,멕시칸샐러드,2436.0,0.01994198694706309,0.09680928208846991,0.2561576354679803,0.0
2019-06-12,3,876.0,359.0,6,0,0,맑은국,사과고구마그라탕,맛살냉채,매운버섯국,갈치구이,비엔나볶음,2420.0,0.021754894851341553,0.10079767947788253,0.0,0.0
2019-06-13,2,679.0,520.0,6,0,0,옹심이만두국,닭볶음탕,신김치도토리묵,가쯔오장국,훈제오리냉채,만두튀김,2405.0,0.023567802755620013,0.10442349528643945,0.21081081081081082,0.0
2019-06-14,1,538.0,373.0,6,0,1,오이냉국,사천식탕수육,해물파전,동태탕,미트볼케찹조림,새싹두부구이,2270.0,0.06997824510514866,0.1069615663524293,0.001762114537444934,0.0
2019-06-17,5,1099.0,534.0,6,0,0,열무된장국,돼지고기유자청볶음,잡채,콩나물김치국,류산슬,모듬소세지구이,2423.0,0.03444525018129079,0.08701957940536621,0.2641353693768056,0.0
2019-06-18,4,853.0,491.0,6,0,0,북어해장국,매운돼지갈비찜,흑임자연근샐러드,유부장국,토마토스파게티,해물까스*칠리소스,2429.0,0.023567802755620013,0.09572153734590283,0.22972416632358997,0.0
2019-06-19,3,882.0,420.0,6,0,0,맑은국,깐풍기,물만두,된장찌개,닭갈비,옥수수전,2420.0,0.028281363306744016,0.09427121102248005,0.0,0.0
2019-06-20,2,625.0,419.0,6,0,0,감자국,주꾸미볶음,시금치프리타타,뼈감자탕,유린기,궁중떡볶음,2377.0,0.032632342277012324,0.10551124002900653,0.18679007151872107,0.0
2019-06-21,1,505.0,381.0,6,0,1,청국장찌개,소고기장조림,김치전,쇠고기샤브국,미니야채떡갈비,어묵피망볶음,2276.0,0.0681653372008702,0.1065989847715736,0.0,0.0
2019-06-24,5,1105.0,540.0,6,0,0,어묵국,소불고기,옥수수계란찜,소고기매운무국,오징어굴소스볶음,모둠버섯구이,2444.0,0.03662073966642494,0.0772298767222625,0.28314238952536824,0.0
2019-06-25,4,775.0,472.0,6,0,0,참치김치찌개,돈육장조림,맛살전,짬뽕,고추잡채*꽃빵,과일샐러드,2426.0,0.024292965917331398,0.09608411892675853,0.23619126133553173,0.0
2019-06-26,3,946.0,0.0,6,0,0,가쯔오장국,고구마치즈구이,쫄면무침,자기개발의날,*,,2407.0,0.025018129079042786,0.10224800580130529,0.0,0.0
2019-06-27,2,808.0,501.0,6,0,0,소고기미역국,양념치킨,비엔나볶음,올챙이만두국,소고기퀘사디아,하와이안샐러드,2393.0,0.030819434372733864,0.10152284263959391,0.1997492687003761,0.0
2019-06-28,1,535.0,373.0,6,0,1,팽이장국,치킨핑거*요거트드레싱,꽃맛살샐러드,아욱국,돈육강정,고기전,2241.0,0.0830311820159536,0.10442349528643945,0.000892458723784025,0.0
2019-07-01,5,1175.0,512.0,7,0,0,순두부찌개,치즈함박스테이크,매운어묵볶음,차돌된장찌개,고등어구이,메추리알조림,2427.0,0.041666666666666664,0.07898550724637682,0.21096003296250515,0.0
2019-07-02,4,787.0,504.0,7,0,0,사과오이냉국,쇠고기낙지볶음,우엉잡채,우동,생선까스*탈탈소스,멕시칸샐러드,2436.0,0.03152173913043478,0.08586956521739131,0.20114942528735633,0.0
2019-07-03,3,910.0,324.0,7,0,0,맑은국,치킨너겟,파스타샐러드,근대국,돈육간장볶음,두부구이*양념장,2413.0,0.029710144927536233,0.09601449275362318,0.0,0.0
2019-07-04,2,699.0,565.0,7,0,0,열무된장국,짬뽕불고기,감자채볶음,냉모밀국수,해물부추전,만두찜,2356.0,0.034420289855072464,0.11195652173913044,0.18421052631578946,0.0
2019-07-05,1,546.0,371.0,7,0,1,김치두부국,훈제오리구이,동그랑땡전,배추된장국,레몬탕수육,실곤약흑임자무침,2261.0,0.07608695652173914,0.10471014492753623,0.0,0.0
2019-07-08,5,985.0,465.0,7,0,0,오징어국,버섯불고기,꽃맛살볶음,콩나물국,해물누룽지탕,모듬소시지구이,2328.0,0.05615942028985507,0.10036231884057971,0.23024054982817868,0.0
2019-07-09,4,861.0,472.0,7,0,0,시래기국,닭볶음탕,어묵꽈리볶음,잔치국수,케이준샐러드,단호박범벅,2410.0,0.02717391304347826,0.09963768115942029,0.1933609958506224,0.0
2019-07-10,3,862.0,326.0,7,0,0,가쯔오장국,깐풍육,시저샐러드,육개장,가자미튀김,계란말이,2351.0,0.04456521739130435,0.1036231884057971,0.0,0.0
2019-07-11,2,730.0,475.0,7,0,0,근대국,삼겹보쌈,해물김치전,들깨미역국,언양식불고기,오징어초무침,2357.0,0.03695652173913044,0.10905797101449276,0.1574034789987272,0.0
2019-07-12,1,856.0,385.0,7,0,1,삼계탕,찹쌀밥,생야채&쌈장,된장찌개,소고기장조림,비엔나케찹볶음,2210.0,0.08840579710144927,0.1108695652173913,0.0,0.0
2019-07-15,5,1127.0,453.0,7,0,0,차돌박이찌개,돈육굴소스볶음,주꾸미야채무침,시래기들개탕,오징어볶음*소면,고기전,2384.0,0.05217391304347826,0.08405797101449275,0.16610738255033558,0.0
2019-07-16,4,952.0,477.0,7,0,0,북어계란국,닭갈비,간장두부조림,콩국수,떡볶이,군만두,2433.0,0.036231884057971016,0.0822463768115942,0.17509247842170161,0.0
2019-07-17,3,814.0,274.0,7,0,0,미소장국,야채튀김,아삭고추무침,두부김치국,돼지고기장조림,야채계란찜,2405.0,0.034782608695652174,0.09384057971014492,0.0,0.0
2019-07-18,2,734.0,455.0,7,0,0,돈육김치찌개,미니채소떡갈비,모듬묵양념장,브로컬리크림스프,옛날왕돈가스,키위드레싱샐러드,2373.0,0.040942028985507244,0.09927536231884058,0.1306363253265908,0.0
2019-07-19,1,538.0,367.0,7,0,1,소고기무국,갈치구이,비엔나감자볶음,꽃게탕,안동찜닭,해물겨자냉채,2233.0,0.08550724637681159,0.10543478260869565,0.0,0.0
2019-07-22,5,1013.0,503.0,7,0,0,매운어묵국,소고기숙주볶음,치킨샐러드,얼갈이국,오리불고기,두부구이,2319.0,0.08079710144927536,0.07898550724637682,0.1888745148771022,0.0
2019-07-23,4,855.0,516.0,7,0,0,시금치된장국,등갈비김치찜,파프리카잡채,맑은국,해물볶음우동,나초콥샐러드,2308.0,0.0746376811594203,0.0891304347826087,0.19454072790294627,0.0
2019-07-24,3,744.0,322.0,7,0,0,가쯔오국,갈비통통만두,쫄면야채무침,된장찌개,대패삼겹*파채,새송이버섯전,2284.0,0.08115942028985507,0.09130434782608696,0.0,0.0
2019-07-25,2,668.0,370.0,7,0,0,매운소고기국,유린기,코다리조림,유부주머니국,사천식탕수육,콘치즈오븐구이,2205.0,0.1,0.10108695652173913,0.15736961451247167,0.0
2019-07-26,1,462.0,336.0,7,0,1,우묵냉국,고구마함박스테이크,김치전,맑은연두부탕,돈육매콤조림,토마토시금치달걀볶음,2084.0,0.14347826086956522,0.10144927536231885,0.0004798464491362764,0.0
2019-07-29,5,898.0,431.0,7,0,0,시금치국,유자청제육볶음,사과고구마그라탕,무채국,버섯불고기,닭살겨자냉채,2102.0,0.1721014492753623,0.06630434782608696,0.2017126546146527,0.0
2019-07-30,4,745.0,457.0,7,0,0,사과오이냉국,장어강정,햄감자채볶음,유부장국,탄두리치킨,꽃맛살샐러드,2113.0,0.1572463768115942,0.07717391304347826,0.18078561287269285,0.0
2019-07-31,3,619.0,0.0,7,0,0,맑은국,해물누룽지탕,메밀전병만두,,,,2034.0,0.1793478260869565,0.08369565217391305,0.0,0.0
2019-08-01,2,648.0,463.0,8,0,0,아욱국,닭볶음탕,오징어브로컬리숙회,열무물국수,돈육강정,시저샐러드,2540.0,0.16520423600605144,0.06626323751891074,0.11220472440944881,0.0
2019-08-02,1,440.0,274.0,8,0,1,고추장찌개,미트볼케찹조림,계란말이,매운버섯국,고등어구이,두부스테이크,2381.0,0.20786686838124055,0.07170953101361574,0.0008399832003359933,0.0
2019-08-05,5,936.0,445.0,8,0,0,콩나물국,닭갈비,실곤약흑임자무침,육개장,꽁치오븐구이,마파두부,2660.0,0.13978819969742814,0.055370650529500756,0.14736842105263157,0.0
2019-08-06,4,798.0,513.0,8,0,0,도토리묵냉국,짬뽕불고기,계란찜,미소장국,로제파스타,양배추샐러드,2675.0,0.1291981845688351,0.06142208774583964,0.14654205607476636,0.0
2019-08-07,3,841.0,304.0,8,0,0,맑은국,고추잡채*꽃빵,군만두,콩가루배추국,돈육장조림,콩나물겨자채,2651.0,0.12738275340393343,0.07049924357034795,0.0003772161448509996,0.0
2019-08-08,2,781.0,482.0,8,0,0,아욱국,돼지갈비찜,어묵볶음,김치말이국수,닭오븐구이,키위드레싱샐러드,2621.0,0.13010590015128592,0.07685325264750378,0.13887829072872948,0.0
2019-08-09,1,641.0,401.0,8,0,1,차돌된장찌개,주꾸미볶음,옥수수전,얼갈이국,등뼈김치찜,두부구이,2548.0,0.15007564296520423,0.07897125567322238,0.0011773940345368916,0.0
2019-08-12,5,1073.0,527.0,8,0,0,된장찌개,소고기숙주볶음,모듬묵*양념장,북어해장국,양념치킨,오징어야채무침,2703.0,0.11921331316187594,0.06293494704992436,0.1568627450980392,0.0
2019-08-13,4,813.0,519.0,8,0,0,꽃게탕,언양식불고기,감자프리타타,유부장국,까르보나라떡볶이,김말이강정,2706.0,0.1043872919818457,0.07685325264750378,0.15188470066518847,0.0
2019-08-14,3,713.0,421.0,8,0,1,올챙이만두국,유린기,모히토과일샐러드,사과오이냉국,오징어볶음*소면,생선가스,2629.0,0.13010590015128592,0.07443267776096824,0.0007607455306200076,0.0
2019-08-16,1,466.0,313.0,8,0,1,닭개장,쇠고기장조림,잡채,해물짬뽕국,돈육굴소스볶음,쇠고기두부찜,2071.0,0.31043872919818455,0.06293494704992436,0.003380009657170449,0.0
2019-08-19,5,1249.0,530.0,8,0,0,시래기국,유자청제육볶음,해물겨자냉채,콩나물김치국,안동찜닭,셀프무쌈말이,2829.0,0.07987897125567323,0.06414523449319214,0.20113114174620006,0.0
2019-08-20,4,955.0,534.0,8,0,0,소고기미역국,닭강정,모듬소세지구이,냉모밀국수,해물까스*칠리소스,콥샐러드,2845.0,0.06202723146747353,0.07715582450832073,0.18769771528998241,0.0
2019-08-21,3,923.0,423.0,8,0,0,미소장국,오징어튀김,아삭고추무침,북어해장국,소고기낙지볶음,녹두전,2826.0,0.06475037821482602,0.08018154311649017,0.0,0.0
